labels,scores
0,0.0213299
0,0.034080684
0,0.054119512
0,0.0128143355
0,0.041035865
0,0.018391525
0,0.024355335
0,0.025717791
0,0.069358826
0,0.084903315
0,0.011403448
0,0.021064885
0,0.07728345
0,0.027545843
0,0.072653
0,0.030156258
0,0.07917353
0,0.04179937
0,0.06064619
0,0.016079577
0,0.010525389
0,0.046059925
0,0.02226315
0,0.015148239
0,0.06933864
0,0.030987613
0,0.065239355
0,0.024147766
0,0.07340049
0,0.042207234
0,0.0506989
0,0.013729731
0,0.051125996
0,0.07002629
0,0.032192323
0,0.030992622
0,0.03766792
0,0.02788675
0,0.04611608
0,0.05531118
0,0.012647237
0,0.019841673
0,0.022442773
0,0.040083833
0,0.051838994
0,0.1338683
0,0.024342071
0,0.027857339
0,0.024996638
0,0.027581628
0,0.044674482
0,0.04686821
0,0.030605434
0,0.011412723
0,0.058529872
0,0.044349052
0,0.034707457
0,0.113122925
0,0.025711047
0,0.034352858
0,0.027833682
0,0.0693044
0,0.01176596
0,0.023028754
0,0.07142137
0,0.033484973
0,0.052069
0,0.036206067
0,0.048437532
0,0.059301518
0,0.03684465
0,0.02818915
0,0.052438073
0,0.040666085
0,0.041591495
0,0.05448297
0,0.03584372
0,0.030836426
0,0.033367913
0,0.055286177
0,0.09912249
0,0.018518131
0,0.04311687
0,0.04914729
0,0.037339382
0,0.09980047
0,0.05111979
0,0.0458485
0,0.029777845
0,0.058116626
0,0.029427063
0,0.0046948115
0,0.04161047
0,0.051797304
0,0.025824523
0,0.054530732
0,0.045302533
0,0.027896611
0,0.10521718
0,0.023474082
0,0.022105189
0,0.054094765
0,0.020728968
0,0.045726098
0,0.008151819
0,0.05959017
0,0.045995932
0,0.07135352
0,0.01408995
0,0.054595787
0,0.031334095
0,0.018546697
0,0.052392866
0,0.054725297
0,0.04632065
0,0.03711412
0,0.10420255
0,0.020988178
0,0.046567474
0,0.039124463
0,0.032558028
0,0.0519802
0,0.042631093
0,0.04163042
0,0.08101837
0,0.049411662
0,0.06935205
0,0.04444507
0,0.040116984
0,0.07056596
0,0.0592885
0,0.027183358
0,0.030928984
0,0.06285977
0,0.04380664
0,0.048963364
0,0.041668523
0,0.01783649
0,0.04526482
0,0.045943625
0,0.094543956
0,0.028364077
0,0.11169484
0,0.050266713
0,0.09345953
0,0.05720761
0,0.02476328
0,0.0297396
0,0.12980339
0,0.05078802
0,0.04532756
0,0.017380808
0,0.04833037
0,0.0427771
0,0.028254962
0,0.07359699
0,0.018482752
0,0.024944767
0,0.014991343
0,0.048595868
0,0.03623343
0,0.10041863
0,0.02513829
0,0.022258043
0,0.02126931
0,0.06511735
0,0.024446094
0,0.040608823
0,0.10852861
0,0.034846004
0,0.082089074
0,0.035075326
0,0.07190788
0,0.058750656
0,0.0659318
0,0.0480553
0,0.06002399
0,0.039407853
0,0.049502935
0,0.03598626
0,0.022276243
0,0.09292791
0,0.029458234
0,0.030823601
0,0.018194502
0,0.014320186
0,0.03459379
0,0.041631933
0,0.036618985
0,0.024163285
0,0.03777797
0,0.025571872
0,0.021693187
0,0.008836214
0,0.011462508
0,0.027043877
0,0.03528413
0,0.016272051
0,0.11536635
0,0.04642052
0,0.08035368
0,0.08538716
0,0.06476271
0,0.05724584
0,0.041309122
0,0.018818889
0,0.08000986
0,0.043742735
0,0.017804379
0,0.03246599
0,0.07429626
0,0.03673825
0,0.012400534
0,0.022460986
0,0.032242645
0,0.018745122
0,0.024664788
0,0.0384014
0,0.06712511
0,0.008204436
0,0.030106049
0,0.018469062
0,0.03626753
0,0.02902764
0,0.04951835
0,0.057364438
0,0.013173052
0,0.034535524
0,0.04588038
0,0.024638547
0,0.011231288
0,0.020825885
0,0.023753608
0,0.038532324
0,0.051956903
0,0.025005367
0,0.016428944
0,0.038244653
0,0.022470087
0,0.017090231
0,0.016874757
0,0.029749528
0,0.0146533325
0,0.008841615
0,0.040581595
0,0.028784698
0,0.016649224
0,0.057365786
0,0.03534614
0,0.017732933
0,0.07475054
0,0.058417212
0,0.07653641
0,0.03197688
0,0.008324464
0,0.03991178
0,0.07681759
0,0.017261593
0,0.01943186
0,0.001861413
0,0.037364215
0,0.0073946984
0,0.027464
0,0.032860156
0,0.07437168
0,0.054343216
0,0.012942772
0,0.014143038
0,0.02548552
0,0.06489597
0,0.017595207
0,0.022618027
0,0.01887786
0,0.042528365
0,0.046341565
0,0.03931279
0,0.053921953
0,0.020373954
0,0.008294176
0,0.10330621
0,0.027683128
0,0.025256028
0,0.054489233
0,0.055926926
0,0.013267113
0,0.016450029
0,0.05400506
0,0.015202609
0,0.007270824
0,0.00693551
0,0.018076612
0,0.02396172
0,0.017840786
0,0.009517956
0,0.040869843
0,0.01866207
0,0.038072705
0,0.0325615
0,0.008829743
0,0.0049020695
0,0.040175125
0,0.04129628
0,0.025166051
0,0.010332653
0,0.02866747
0,0.018884681
0,0.015404009
0,0.04423138
0,0.029278455
0,0.037230194
0,0.06875661
0,0.02379156
0,0.03359881
0,0.07301591
0,0.019370085
0,0.05446785
0,0.016426716
0,0.017009104
0,0.05365487
0,0.015542494
0,0.020297762
0,0.026384715
0,0.026174327
0,0.0338288
0,0.033921074
0,0.026405515
0,0.036431916
0,0.12123284
0,0.011797229
0,0.01715614
0,0.02173562
0,0.022995122
0,0.012042434
0,0.02573062
0,0.032536034
0,0.02058853
0,0.011058859
0,0.025870712
0,0.022899073
0,0.025614629
0,0.049741533
0,0.01665051
0,0.061002757
0,0.030398855
0,0.046098758
0,0.040494002
0,0.0053893398
0,0.018857675
0,0.09229899
0,0.029124698
0,0.005943957
0,0.029191295
0,0.02790565
0,0.028482398
0,0.028125565
0,0.010659093
0,0.020527624
0,0.019686783
0,0.014523981
0,0.04170449
0,0.025546068
0,0.1044078
0,0.013208625
0,0.0044660848
0,0.03202913
0,0.051513415
0,0.033584677
0,0.053633094
0,0.018979572
0,0.009627693
0,0.025960881
0,0.05735021
0,0.007933232
0,0.011862447
0,0.02611745
0,0.052573062
0,0.027156938
0,0.04042189
0,0.026708078
0,0.029727947
0,0.016908651
0,0.099767
0,0.023395766
0,0.013769644
0,0.02468265
0,0.010610658
0,0.06540237
0,0.026906265
0,0.024824096
0,0.043331668
0,0.11252075
0,0.05329374
0,0.16184373
0,0.024650464
0,0.06205347
0,0.020651393
0,0.027362734
0,0.014039691
0,0.04296737
0,0.021581903
0,0.047562
0,0.010528374
0,0.012297814
0,0.031403325
0,0.060240928
0,0.016712828
0,0.022181429
0,0.010278114
0,0.04867766
0,0.055951554
0,0.009832628
0,0.03457088
0,0.02892172
0,0.020719184
0,0.045748502
0,0.08821536
0,0.027191015
0,0.013829314
0,0.035264194
0,0.010909148
0,0.03594035
0,0.0931615
0,0.06691539
0,0.048350014
0,0.019798148
0,0.11317574
0,0.011807752
0,0.043094683
0,0.056805782
0,0.019181348
0,0.050477415
0,0.011781579
0,0.02650406
0,0.013818261
0,0.103224866
0,0.046891943
0,0.052475177
0,0.006522134
0,0.036941264
0,0.011570635
0,0.032014683
0,0.047617912
0,0.03648107
0,0.003892017
0,0.010295167
0,0.008052826
0,0.005555137
0,0.09324709
0,0.037053354
0,0.03142322
0,0.013103189
0,0.03150105
0,0.0099970875
0,0.025806567
0,0.14814927
0,0.028300775
0,0.02642608
0,0.022291472
0,0.007689559
0,0.08756458
0,0.047668044
0,0.053487457
0,0.040257696
0,0.06462669
0,0.027792992
0,0.057827547
0,0.034352016
0,0.07024804
0,0.07309217
0,0.043346144
0,0.031500533
0,0.03973438
0,0.051805366
0,0.0452712
0,0.038803205
0,0.060865466
0,0.18948051
0,0.058677677
0,0.09104385
0,0.043246206
0,0.01492358
0,0.010720284
0,0.010423527
0,0.021532891
0,0.010695488
0,0.058095824
0,0.007570605
0,0.032726996
0,0.05071934
0,0.09540462
0,0.02714788
0,0.03762134
0,0.07051986
0,0.024398845
0,0.015952794
0,0.014745027
0,0.050367672
0,0.025836108
0,0.10666551
0,0.048832275
0,0.03198258
0,0.009979541
0,0.036539745
0,0.15934569
0,0.03388718
0,0.02704349
0,0.022112897
0,0.060581576
0,0.044332743
0,0.026467158
0,0.039457973
0,0.0905188
0,0.02368933
0,0.02865456
0,0.1411253
0,0.10682525
0,0.057022557
0,0.038986802
0,0.074750446
0,0.019518994
0,0.04350923
0,0.077479914
0,0.023188544
0,0.03834695
0,0.06427852
0,0.06384094
0,0.056426294
0,0.1050039
0,0.05158266
0,0.011344855
0,0.054756586
0,0.05971186
0,0.03651221
0,0.103948265
0,0.049846277
0,0.08396482
0,0.054227747
0,0.07192182
0,0.045013025
0,0.038046293
0,0.07969528
0,0.026797181
0,0.025362967
0,0.04759399
0,0.06730696
0,0.047856405
0,0.034150165
0,0.07052465
0,0.04849468
0,0.044637613
0,0.054382533
0,0.02975508
0,0.03861156
0,0.061385218
0,0.07331272
0,0.01987977
0,0.114998944
0,0.059104893
0,0.009114258
0,0.041269053
0,0.032750566
0,0.108112805
0,0.03824076
0,0.033146314
0,0.042828117
0,0.019984378
0,0.07075903
0,0.054393534
0,0.008812976
0,0.043827113
0,0.059196133
0,0.058897283
0,0.039098404
0,0.028231945
0,0.005249053
0,0.054376516
0,0.0501423
0,0.017417999
0,0.04521045
0,0.019420711
0,0.06683429
0,0.039232515
0,0.075778805
0,0.03129466
0,0.024647089
0,0.022971109
0,0.04788142
0,0.022571726
0,0.027583638
0,0.050105263
0,0.055250023
0,0.02247301
0,0.032290634
0,0.04584801
0,0.017875314
0,0.05516109
0,0.0746797
0,0.009447502
0,0.023021562
0,0.014196687
0,0.031861473
0,0.03777134
0,0.051742572
0,0.059823416
0,0.019161195
0,0.06400576
0,0.023680244
0,0.025827808
0,0.04506352
0,0.012818758
0,0.018266616
0,0.019776605
0,0.07813552
0,0.019184496
0,0.01603052
0,0.036052883
0,0.02524736
0,0.016186442
0,0.024377957
0,0.024376098
0,0.018723946
0,0.06441765
0,0.035092343
0,0.012682318
0,0.026135592
0,0.04497712
0,0.0504116
0,0.0501662
0,0.037036575
0,0.048452787
0,0.040825862
0,0.016361065
0,0.03339246
0,0.03507101
0,0.026920278
0,0.05085494
0,0.020801723
0,0.03164937
0,0.07993626
0,0.053428743
0,0.024361359
0,0.019379271
0,0.014051318
0,0.031315226
0,0.03495639
0,0.03445002
0,0.04759577
0,0.020957679
0,0.03751749
0,0.047888547
0,0.059306316
0,0.023752643
0,0.03377017
0,0.029558586
0,0.08440484
0,0.028778663
0,0.05716172
0,0.06747192
0,0.02095778
0,0.02281943
0,0.057811636
0,0.023036355
0,0.09113726
0,0.11141332
0,0.042551912
0,0.06430432
0,0.041271247
0,0.053381767
0,0.020118907
0,0.052291486
0,0.014884803
0,0.06799321
0,0.034698185
0,0.0048735845
0,0.012333382
0,0.038114376
0,0.032759387
0,0.028141357
0,0.030263904
0,0.014829853
0,0.041773997
0,0.012741466
0,0.022994392
0,0.025307491
0,0.01101799
0,0.032699123
0,0.006840545
0,0.009505423
0,0.031969197
0,0.03580037
0,0.019059392
0,0.040378936
0,0.016819451
0,0.009101791
0,0.015827954
0,0.054283928
0,0.019529736
0,0.047173608
0,0.016306797
0,0.04509069
0,0.019676631
0,0.05879798
0,0.0158605
0,0.032215573
0,0.022544198
0,0.08608846
0,0.03414905
0,0.053349156
0,0.07320989
0,0.08281114
0,0.032645028
0,0.06977234
0,0.064223796
0,0.016900733
0,0.052653998
0,0.027888376
0,0.03676843
0,0.069026195
0,0.062536255
0,0.026423944
0,0.011588647
0,0.027233439
0,0.061622992
0,0.017826356
0,0.06380758
0,0.07127966
0,0.02653962
0,0.044921678
0,0.016977606
0,0.025050964
0,0.013523916
0,0.0050509623
0,0.033086248
0,0.038472626
0,0.03013289
0,0.04726129
0,0.022170577
0,0.020526879
0,0.04073613
0,0.0059016678
0,0.08726607
0,0.0051531973
0,0.0140152695
0,0.051517934
0,0.016655184
0,0.013131126
0,0.02773077
0,0.0105836615
0,0.053967558
0,0.032533295
0,0.016210139
0,0.009975133
0,0.01618998
0,0.033714395
0,0.030404802
0,0.005508329
0,0.022808371
0,0.02064191
0,0.039332844
0,0.021099068
0,0.02191802
0,0.008558847
0,0.09502195
0,0.036414955
0,0.034913264
0,0.0695868
0,0.03789689
0,0.020916672
0,0.01387263
0,0.05927664
0,0.023470957
0,0.021995839
0,0.024322774
0,0.0105637275
0,0.024158925
0,0.046738435
0,0.025398811
0,0.016053569
0,0.029615108
0,0.042884417
0,0.03604265
0,0.06251684
0,0.045329656
0,0.07498621
0,0.066517286
0,0.022277346
0,0.039502505
0,0.032810435
0,0.0842698
0,0.035257537
0,0.059355732
0,0.00860289
0,0.02418624
0,0.015242623
0,0.023502268
0,0.014813349
0,0.035657115
0,0.04096979
0,0.08208409
0,0.04572928
0,0.04862588
0,0.1154858
0,0.013930257
0,0.05338636
0,0.045449875
0,0.049259733
0,0.023226159
0,0.052147787
0,0.05230252
0,0.07104031
0,0.020955482
0,0.03016817
0,0.08486237
0,0.044384804
0,0.020125285
0,0.042035002
0,0.03494966
0,0.026969567
0,0.03504514
0,0.054071166
0,0.02714899
0,0.0476487
0,0.02466517
0,0.02854112
0,0.053304955
0,0.022314942
0,0.017572973
0,0.042186465
0,0.03327157
0,0.033004466
0,0.07647164
0,0.02930527
0,0.032064337
0,0.0060574347
0,0.013645722
0,0.051096953
0,0.004807999
0,0.04795893
0,0.017261006
0,0.03682689
0,0.027833417
0,0.04036823
0,0.023981236
0,0.015999421
0,0.003951938
0,0.025802454
0,0.013001036
0,0.09142292
0,0.017689608
0,0.03145275
0,0.09812654
0,0.03290893
0,0.05572942
0,0.017096795
0,0.02903142
0,0.019799396
0,0.070890225
0,0.008333397
0,0.032666914
0,0.07825543
0,0.017712131
0,0.016674427
0,0.017487532
0,0.018080968
0,0.016610522
0,0.015034747
0,0.017205685
0,0.074544944
0,0.009488335
0,0.014334083
0,0.0062017543
0,0.033273548
0,0.02053161
0,0.05734626
0,0.0052886065
0,0.08754789
0,0.01135139
0,0.014346355
0,0.0031642427
0,0.08033163
0,0.089098215
0,0.018177439
0,0.008994707
0,0.031365212
0,0.035232916
0,0.0062254327
0,0.056550875
0,0.025250979
0,0.017406877
0,0.057339508
0,0.0330921
0,0.03520936
0,0.021567278
0,0.06029525
0,0.050396774
0,0.01959758
0,0.03855255
0,0.021335019
0,0.049432598
0,0.055320352
0,0.015157759
0,0.03229223
0,0.016308257
0,0.024352206
0,0.041853003
0,0.061781604
0,0.06097521
0,0.07803147
0,0.034432385
0,0.013985664
0,0.030693036
0,0.03451468
0,0.040934995
0,0.052379
0,0.02672046
0,0.029893452
0,0.033749893
0,0.05520758
0,0.02490364
0,0.023102304
0,0.033587903
0,0.067416914
0,0.050272185
0,0.06937453
0,0.021736631
0,0.035084218
0,0.04510493
0,0.021283751
0,0.039614063
0,0.018074827
0,0.022751365
0,0.08921913
0,0.045063123
0,0.032658767
0,0.047180865
0,0.027778098
0,0.05963759
0,0.07885047
0,0.034400545
0,0.04958552
0,0.039020814
0,0.03470723
0,0.042324718
0,0.08536476
0,0.0139416875
0,0.09732545
0,0.045771975
0,0.05530376
0,0.0483758
0,0.064138226
0,0.04708288
0,0.04829413
0,0.01258439
0,0.034859177
0,0.014220703
0,0.09714111
0,0.029070526
0,0.07155762
0,0.0881759
0,0.08055066
0,0.027040327
0,0.027187968
0,0.011795876
0,0.034432445
0,0.04390559
0,0.12221524
0,0.05312547
0,0.030947307
0,0.05776607
0,0.024449484
0,0.018275246
0,0.0568568
0,0.05025076
0,0.038226604
0,0.018527145
0,0.029927263
0,0.062597714
0,0.058931943
0,0.036593497
0,0.044800118
0,0.04230204
0,0.021710252
0,0.07460105
0,0.05865461
0,0.061980475
0,0.018933475
0,0.01780524
0,0.02187028
0,0.035869338
0,0.039385207
0,0.030721942
0,0.041685198
0,0.014493213
0,0.04178381
0,0.027357783
0,0.03906923
0,0.0454485
0,0.014375108
0,0.073607855
0,0.049051344
0,0.04664598
0,0.033908352
0,0.026404716
0,0.06337743
0,0.047814544
0,0.046836868
0,0.031026177
0,0.02395435
0,0.09607914
0,0.032219682
0,0.021391945
0,0.038991667
0,0.074604966
0,0.04860763
0,0.068287924
0,0.01139975
0,0.03696148
0,0.009468162
0,0.03992721
0,0.03190735
0,0.016663872
0,0.036222897
0,0.029828316
0,0.0010338031
0,0.015318343
0,0.017943455
0,0.013841372
0,0.047093008
0,0.041307088
0,0.0033220244
0,0.025004918
0,0.046137445
0,0.011539228
0,0.041079022
0,0.0593092
0,0.044269487
0,0.038882904
0,0.025029832
0,0.040850103
0,0.010521013
0,0.014360002
0,0.023773711
0,0.005630315
0,0.060291454
0,0.042073734
0,0.018703973
0,0.006824048
0,0.007923719
0,0.019453147
0,0.014422419
0,0.020700688
0,0.004271812
0,0.0815443
0,0.017430944
0,0.044478763
0,0.043748904
0,0.017895767
0,0.037672613
0,0.012078923
0,0.034226023
0,0.02174325
0,0.03524444
0,0.027287925
0,0.061713286
0,0.0125448145
0,0.047980495
0,0.047954407
0,0.012025132
0,0.040021606
0,0.020590726
0,0.042578615
0,0.05113672
0,0.009829578
0,0.032383554
0,0.08859971
0,0.027988464
0,0.006009228
0,0.015168074
0,0.018626176
0,0.0246954
0,0.009412815
0,0.027031872
0,0.017287686
0,0.013886929
0,0.02088553
0,0.029633299
0,0.029476522
0,0.054025088
0,0.07036158
0,0.010684404
0,0.016799284
0,0.05122203
0,0.02270119
0,0.010886976
0,0.10648406
0,0.010847087
0,0.027749505
0,0.014931604
0,0.02836985
0,0.027291086
0,0.02162612
0,0.030538173
0,0.014986369
0,0.04333872
0,0.023238398
0,0.029496875
0,0.021541217
0,0.008236867
0,0.007022356
0,0.08655964
0,0.06496111
0,0.028096516
0,0.011646562
0,0.012036622
0,0.02024002
0,0.008444302
0,0.055390082
0,0.124401875
0,0.09573679
0,0.074841276
0,0.0105029745
0,0.06582395
0,0.02275775
0,0.07537455
0,0.078097425
0,0.05036133
0,0.072926894
0,0.042406943
0,0.020211976
0,0.031127004
0,0.036186066
0,0.13274877
0,0.046984866
0,0.02749219
0,0.011094781
0,0.033619057
0,0.044566702
0,0.0457876
0,0.025245992
0,0.029114665
0,0.06197763
0,0.067502975
0,0.024500357
0,0.024572615
0,0.0798081
0,0.038432278
0,0.04691846
0,0.008768366
0,0.04064671
0,0.063444346
0,0.003632204
0,0.0152382115
0,0.022148123
0,0.02430877
0,0.03002865
0,0.006038895
0,0.023002118
0,0.027540341
0,0.028741328
0,0.053726267
0,0.0397911
0,0.041261937
0,0.025600778
0,0.050216418
0,0.034347884
0,0.06259076
0,0.05439163
0,0.01712263
0,0.08002944
0,0.008876119
0,0.026542114
0,0.012798509
0,0.008554742
0,0.024471646
0,0.004109667
0,0.0384599
0,0.028131781
0,0.01585167
0,0.009442472
0,0.03671846
0,0.012158832
0,0.0066787302
0,0.030057583
0,0.044364657
0,0.007554363
0,0.023065777
0,0.026785264
0,0.017162116
0,0.012022596
0,0.044735
0,0.058341645
0,0.03539204
0,0.0019281021
0,0.051483497
0,0.03026671
0,0.02737973
0,0.02167916
0,0.065649055
0,0.02014239
0,0.031677417
0,0.017185254
0,0.021640325
0,0.009258355
0,0.02283211
0,0.030120995
0,0.13713478
0,0.016790194
0,0.059782453
0,0.010398036
0,0.054635674
0,0.033529203
0,0.079520024
0,0.016818618
0,0.019698154
0,0.030830551
0,0.011651153
0,0.022952804
0,0.054498643
0,0.038653515
0,0.08387354
0,0.027664933
0,0.0010013795
0,0.018338695
0,0.037765227
0,0.046806876
0,0.0076978486
0,0.011160731
0,0.006199665
0,0.039586145
0,0.05798119
0,0.041110728
0,0.021143392
0,0.063980356
0,0.00824687
0,0.026144087
0,0.08434862
0,0.043389592
0,0.021484796
0,0.019207453
0,0.015564678
0,0.01984248
0,0.008787141
0,0.049375854
0,0.03647808
0,0.035043757
0,0.03296042
0,0.008786291
0,0.018852195
0,0.029970363
0,0.010314853
0,0.003203755
0,0.038256735
0,0.032351386
0,0.07991672
0,0.015264188
0,0.03434203
0,0.043735765
0,0.021738516
0,0.07648767
0,0.0075146016
0,0.014405302
0,0.018686168
0,0.007469977
0,0.016271623
0,0.029758548
0,0.013842124
0,0.04348936
0,0.079780534
0,0.021187818
0,0.005350565
0,0.038921732
0,0.19311531
0,0.056215648
0,0.030238431
0,0.029440753
0,0.01709641
0,0.020795153
0,0.035887808
0,0.06810897
0,0.034352664
0,0.032052465
0,0.04479661
0,0.011964531
0,0.05008643
0,0.023040738
0,0.01782058
0,0.03793917
0,0.017377269
0,0.015076228
0,0.0047616865
0,0.051277068
0,0.023103103
0,0.013685007
0,0.01892331
0,0.031356003
0,0.009831973
0,0.010572703
0,0.058764677
0,0.11049242
0,0.018711653
0,0.02172801
0,0.075496815
0,0.08214549
0,0.07431142
0,0.0134337805
0,0.042371027
0,0.04819052
0,0.03123514
0,0.013481696
0,0.054319482
0,0.010054845
0,0.05121341
0,0.014168009
0,0.042721424
0,0.01721211
0,0.017240329
0,0.08577212
0,0.012253701
0,0.009463805
0,0.033208147
0,0.019932952
0,0.008665321
0,0.0148923
0,0.034024384
0,0.021076418
0,0.018115874
0,0.06328544
0,0.018106418
0,0.043132875
0,0.03850268
0,0.048179142
0,0.011656258
0,0.05406209
0,0.021342855
0,0.044727635
0,0.054913424
0,0.03151569
0,0.08247627
0,0.014289271
0,0.02751059
0,0.023185745
0,0.015888484
0,0.020512426
0,0.024177333
0,0.007927679
0,0.026915295
0,0.022965245
0,0.01960885
0,0.08679314
0,0.039110918
0,0.049960304
0,0.058485586
0,0.032912754
0,0.017524948
0,0.02708906
0,0.02613933
0,0.008242492
0,0.01998442
0,0.01570073
0,0.0239347
0,0.05559114
0,0.027885145
0,0.028254146
0,0.0061423643
0,0.01047561
0,0.060147516
0,0.014682907
0,0.042188004
0,0.008927128
0,0.022232955
0,0.05451077
0,0.06257249
0,0.05337747
0,0.022431986
0,0.019408775
0,0.03408231
0,0.06455561
0,0.04500429
0,0.050553337
0,0.027272645
0,0.05873093
0,0.03360189
0,0.027716132
0,0.019752385
0,0.02490333
0,0.070261866
0,0.012237657
0,0.009822983
0,0.020715395
0,0.08229795
0,0.03781595
0,0.03810233
0,0.016999904
0,0.060302798
0,0.033216346
0,0.0100007495
0,0.033348043
0,0.026017789
0,0.042971592
0,0.01044155
0,0.022937352
0,0.02986217
0,0.057440538
0,0.010774615
0,0.008039872
0,0.00894697
0,0.024321474
0,0.079432726
0,0.0
0,0.013718483
0,0.11015393
0,0.03204613
0,0.027809793
0,0.048521448
0,0.053225707
0,0.039038982
0,0.016737396
0,0.020315165
0,0.036630485
0,0.023383453
0,0.003228855
0,0.03529826
0,0.0030022415
0,0.0470393
0,0.061211463
0,0.018297931
0,0.008236176
0,0.055176415
0,0.0299614
0,0.025774658
0,0.048336353
0,0.006449671
0,0.017719738
0,0.030919442
0,0.026426932
0,0.025995675
0,0.01764531
0,0.053091425
0,0.0438347
0,0.021108096
0,0.026586289
0,0.02184113
0,0.05925635
0,0.015166109
0,0.111862086
0,0.006549906
0,0.04441164
0,0.043832988
0,0.048578806
0,0.025469242
0,0.031780194
0,0.04660784
0,0.018769616
0,0.038874973
0,0.08764953
0,0.053347
0,0.029189212
0,0.040388204
0,0.025503311
0,0.025361627
0,0.031868726
0,0.027846962
0,0.017165944
0,0.04588196
0,0.119166955
0,0.14763175
0,0.023948668
0,0.06968279
0,0.0066878777
0,0.03935537
0,0.035096694
0,0.07177454
0,0.03258873
0,0.0202175
0,0.041936528
0,0.035098
0,0.02997836
0,0.09288763
0,0.018242296
0,0.028110752
0,0.034368455
0,0.059233904
0,0.056804955
0,0.049574364
0,0.018279556
0,0.060340744
0,0.088377394
0,0.067395605
0,0.008036681
0,0.030476838
0,0.009882681
0,0.041024603
0,0.008220621
0,0.05326785
0,0.030896965
0,0.06529208
0,0.01400771
0,0.021465402
0,0.0319312
0,0.008496434
0,0.017135585
0,0.01815995
0,0.0122883115
0,0.014965605
0,0.039554764
0,0.030166276
0,0.014467532
0,0.06485336
0,0.018464116
0,0.021336963
0,0.010872914
0,0.033424217
0,0.03398432
0,0.051896095
0,0.011340418
0,0.04481991
0,0.023059877
0,0.07282555
0,0.0137795005
0,0.027944462
0,0.0050486624
0,0.0036612635
0,0.0452066
0,0.029055776
0,0.013856346
0,0.024880335
0,0.009067246
0,0.017059524
0,0.035407662
0,0.038370147
0,0.0352694
0,0.01727027
0,0.013276613
0,0.06254408
0,0.010144859
0,0.028063908
0,0.06607541
0,0.07337577
0,0.012976245
0,0.029651945
0,0.00576289
0,0.037948646
0,0.06236408
0,0.044119824
0,0.020675952
0,0.01797683
0,0.025065957
0,0.028797919
0,0.038620166
0,0.033858486
0,0.02736284
0,0.01934071
0,0.039972123
0,0.030088307
0,0.067687124
0,0.026762811
0,0.054117374
0,0.02817426
0,0.043739315
0,0.029125448
0,0.06895149
0,0.016688073
0,0.052127145
0,0.021870822
0,0.0122229485
0,0.00782813
0,0.026220445
0,0.053258687
0,0.0063200393
0,0.019688524
0,0.016831089
0,0.104038544
0,0.025197932
0,0.015311265
0,0.08579896
0,0.014131818
0,0.03533337
0,0.001669662
0,0.025775317
0,0.009307716
0,0.042594388
0,0.02735105
0,0.05206662
0,0.039025266
0,0.075443536
0,0.062250312
0,0.008605685
0,0.050060153
0,0.010611672
0,0.027790701
0,0.001956102
0,0.014853944
0,0.037371654
0,0.036414687
0,0.03041752
0,0.06108787
0,0.042957965
0,0.040293947
0,0.05260857
0,0.034380656
0,0.03970102
0,0.016192038
0,0.039024334
0,0.014048802
0,0.046809144
0,0.04232767
0,0.032794002
0,0.015398093
0,0.044618167
0,0.041866265
0,0.054276496
0,0.021304624
0,0.10155888
0,0.021848354
0,0.057495903
0,0.0065864595
0,0.04364097
0,0.031461604
0,0.052115425
0,0.034772474
0,0.011180581
0,0.04148423
0,0.014145627
0,0.055188034
0,0.051571958
0,0.01316414
0,0.014115927
0,0.017682705
0,0.013979613
0,0.086557105
0,0.055957027
0,0.028849147
0,0.048254874
0,0.008398189
0,0.010719246
0,0.046756145
0,0.018342309
0,0.0095586395
0,0.0125529375
0,0.031554192
0,0.01930843
0,0.029445019
0,0.016195217
0,0.051843815
0,0.01227256
0,0.029308476
0,0.063439235
0,0.040799506
0,0.041228216
0,0.11352967
0,0.016132677
0,0.027086757
0,0.0488929
0,0.04813032
0,0.009177621
0,0.016133826
0,0.05296431
0,0.075472005
0,0.040403064
0,0.026682481
0,0.030522661
0,0.07736402
0,0.04875745
0,0.043416984
0,0.02426315
0,0.014992949
0,0.08267794
0,0.033847947
0,0.030395128
0,0.043072224
0,0.01529462
0,0.024220778
0,0.027955031
0,0.012174726
0,0.042568065
0,0.0535109
0,0.047276042
0,0.065852754
0,0.0039772987
0,0.084517404
0,0.007570886
0,0.024301922
0,0.022612246
0,0.023818402
0,0.067940615
0,0.060535487
0,0.092693344
0,0.0051160655
0,0.04396784
0,0.019014537
0,0.02453509
0,0.08299919
0,0.06312095
0,0.015709432
0,0.048992
0,0.03604844
0,0.03357514
0,0.035889845
0,0.01675248
0,0.045708764
0,0.02205341
0,0.05804156
0,0.011891124
0,0.05333409
0,0.055032656
0,0.009777527
0,0.11843829
0,0.09392603
0,0.029036028
0,0.06306865
0,0.007765129
0,0.026783513
0,0.042800702
0,0.07076026
0,0.07310152
0,0.018202633
0,0.03094222
0,0.062069785
0,0.04693838
0,0.019386183
0,0.026046894
0,0.06992699
0,0.10864887
0,0.14946252
0,0.09576797
0,0.061802752
0,0.02237067
0,0.022969926
0,0.053858414
0,0.045193873
0,0.070749395
0,0.05366521
0,0.040192895
0,0.08488823
0,0.022918385
0,0.090059325
0,0.058589075
0,0.025318293
0,0.031127058
0,0.03852782
0,0.026944978
0,0.03271182
0,0.012068006
0,0.022382377
